Title,Date,Score,Review
the-legend-of-zelda-breath-of-the-wild,"Apr 12, 2026",10,"Jeśli ktoś szuka sandboxa na ponad 100h, must have!
Jeśli ktoś nie lubi eksploracji i sandboxowych otwartych światów, to raczej się odbije...

Kontekst: Zelda w klimacie post-apo, dostajemy duży otwarty świat który po przejściu dobrze tłumaczącego mechaniki prologu (nie prowadzi za rączkę jak typowe AAA) praktycznie cały stoi przed nami otworem, fabuła jest tylko tłem ale dobrze nakreśla cel i daje motywację do gry.
Gameplay: gra nie wprowadza niczego całkowicie nowego, ale łączy w idealny sposób wiele znanych mechanik. Eksploracja jest genialnie zrealizowana, jeśli tylko pozwoli nam na to poziom staminy i nasze umiejętności jesteśmy w stanie dostać się wszędzie gdzie tylko zechcemy, świat jest wystarczający duży żeby móc na spokojnie eksplorować i poczuć klimat podróży, ale jednocześnie nie jest pusty, jeśli coś przykuje naszą uwagę, to najprawdopodobniej coś ciekawego tam znajdziemy. System walki jest prosty, ale satysfakcjonujący, a przez mnogość sposobów na eliminowanie przeciwników nie nudzi nawet pod koniec gry, tak na prawdę najgorsze walki to te z bossami, bo tam mamy ograniczoną przestrzeń i często wymuszony sposób walki. Mamy tu system niszczenia się broni, który wymusza na nas ciągłe zmienianie naszego rynsztunku i szukanie nowych broni, dzięki temu nawet jeśli znajdziemy na początku gry silny miecz, nie przejdziemy nim całej gry. Gra oferuje też wiele pomniejszych mechanik, takich jak jedzenie, temperatura, wspinaczka, latanie na lotni, moce które dostajemy w prologu, czy wierzchowce. 
Grafika i dźwięk: styl artystyczny doprze pasuje do gry, buduje klimat, udźwiękowienie też jest na najwyższym poziomie, z jedną wadą... praktycznie w grze nie uświadczymy dubbingu. Muzyka jak chyba w każdej zeldzie jest na bardzo wysokim poziomie i świetnie wpasowuje się w to gdzie jesteśmy i co aktualnie dzieje się na ekranie. Nie ma co ukrywać że gra momentami nie zachwyca szczegółowością tekstur czy rozdzielczością, ale to kwestia przestarzałej konsoli i na szczęście wersja na switch 2 eliminuje wszystkie te niedociągnięcia.
Wydajność/optymalizacja: Gra jest świetnie zoptymalizowana, wyciska z pierwszego pstryczka 100%, momentami zdarzają się chrupnięcia, czasy ładowania na pierwszym switch'u też nie są najkrótsze, ale nadal gra się przyjemnie, a nawet lekkie ścinki nie zaburzają gry i nie irytują, jest to na prawdę solidny port z WII'U. 
Najważniejsze + i -
+ Eksploracja!
+ Brak prowadzenia za rączkę
+ Ogrom aktywności w świecie gry
- Walki z bossami
- brak dubbingu...
Podsumowując, jest to gra która na pewno nie trafi do każdego, stawia na kreatywność gracza, eksploracje i sandboxowość, jeśli ktoś nie lubi takich sandboxowych otwartych światów i po prostu chce przebiec przez fabułę, jasne, można, ale w takim wypadku raczej nie polecam, ale dla graczy takich jak ja, którzy szukają dużego otwartego sandboxa nie prowadzącego za rączkę jest to tytuł obowiązkowy, obiektywnie gra ma niedociągnięcia, braki i nie jest idealna, więc na pewno nie zasługuje na 10/10, a raczej na solidne 8,5/10, ale dla mnie osobiście, to aktualnie najlepsza gra w jaką kiedykolwiek grałem!"
the-legend-of-zelda-breath-of-the-wild,"Apr 13, 2026",10,"Legend of Zelda: Breath of the Wild is by far the greatest open world game of all time, rivaling games like Skyrim and Ghost of Tsushima. Gameplay wise, you could spend 1000 hours in BotW and still not find every Korok Seed, Shrine, or shop. Its no wonder why this is the highest rated video game ever. All acclaim that this game receives is deserved. One of my favorite games of all time."
the-legend-of-zelda-breath-of-the-wild,"Apr 9, 2026",10,This game changed they way we look at games and experience them. The game evolves around the players no matter which way you choose while enjoying perfect mechanics and the most atmospheric scenery. All this is put together in simple but sophisticated way.
the-legend-of-zelda-breath-of-the-wild,"Apr 6, 2026",10,Honnestly this game changed the whole gaming industry forever its criminal to rate it below 10
the-legend-of-zelda-breath-of-the-wild,"Apr 5, 2026",10,"The best game I ever played. No game has that much freedom at all. The feeling when you step out of the shrine of living is amazing. And yet nearly 8 years later I still play this game. The Freedom to go wherever you want whenever you want is so good. The Story is perfect and you learn time after time the things you need to progress further
All in all is it the best game in the world of games"
the-legend-of-zelda-breath-of-the-wild,"Apr 5, 2026",10,Despite not being a perfect game (Tears would make it slightly better) it is almost perfect the world and how everything interacts is awesome. The best open world released still in 2026.
the-legend-of-zelda-breath-of-the-wild,"Apr 5, 2026",10,"An Amazing game with great graphics, open world area and repetitive gameplay that you can enjoy all the time, there are some flaws like the weapon durability system but overall it's amazing."
the-legend-of-zelda-breath-of-the-wild,"Apr 1, 2026",10,[SPOILER ALERT: This review contains spoilers.]
the-legend-of-zelda-breath-of-the-wild,"Mar 29, 2026",7,"cute, interesting world to discover, some parts are very underutilized and the shrine thing that you have to learn skills in those **** massive balls. The story was kinda whatever but it was a fun playthrough. 50 hours is **** mental however, and the end bossfight was way too easy in comparison to the other bossfights you had to do. A few parts of this game was a bit underwhelming but other than that it is a pretty solid one if you are into this kind of stuff."
the-legend-of-zelda-breath-of-the-wild,"Apr 2, 2026",10,"Ho giocato questo gioco tempo fa, e dopo aver giocato titoli famosi come Rdr2, TLOU 1/2, Ghost of Tsushima e tanti altri, questo rimane per me sempre in cima alla lista, per le tante cose da fare nel mondo open world e anche per una trama bellissima. La cosa fantastica di questo gioco è che la storia principale dura poco, ma è la voglia di scoprire ed esplorare che la fa allungare di tantissime ore."
the-legend-of-zelda-breath-of-the-wild,"Apr 2, 2026",10,"Candidate for my favourite game of all time. 

This game had multiple moments in which it took me back to the feeling of being a little kid experiencing the wonder of video games for the first time again."
the-legend-of-zelda-breath-of-the-wild,"Apr 1, 2026",9,"The most ""Open world"" open world an open world game can get without being too much, the exploration is great but not overwhelming."
the-legend-of-zelda-breath-of-the-wild,"Apr 1, 2026",10,[SPOILER ALERT: This review contains spoilers.]
the-legend-of-zelda-breath-of-the-wild,"Apr 1, 2026",9,"A complete masterpiece, Nintendo's second best (after TotK). It is a revolutionary game where you can explore a huge free world. The game is almost perfect but there is one problem: you cannot do anything with the drops from monsters and that is why TotK is better, they fixed it..."
the-legend-of-zelda-breath-of-the-wild,"Apr 1, 2026",10,"juegazo lo jugue con 15 años y lo seguire jugando igual, cada parte del mapa explorable es una belleza muy buen juego hoy con 22 años entiendo lo que fue para mi infancia y lo que sigue siendo es una obra maestra"
the-legend-of-zelda-breath-of-the-wild,"Mar 31, 2026",10,"Zelda: Breath of the Wild (9.9/10) is a masterclass in open-world design. Every corner of Hyrule feels alive, with physics-driven puzzles, dynamic weather, and stunning vistas. The freedom to explore, experiment, and approach challenges your way is unparalleled. Combat is satisfying, shrines are clever, and the story, though subtle, resonates. A breathtaking adventure that sets a new standard for gaming."
the-legend-of-zelda-breath-of-the-wild,"Mar 28, 2026",7,"The Legend of Zelda: Breath of The Wild has a wonderful open world and engaging concept for a story, but struggles to tell that story in a satisfying way and the player will spend more time doing tedious chores than adventuring."
the-legend-of-zelda-breath-of-the-wild,"Mar 28, 2026",10,"I simply love the exploration and setting of this game; the soundtrack and art direction drive me crazy. Needless to say, the freedom this game gives you is insane. Without a doubt, one of my favorites."
the-legend-of-zelda-breath-of-the-wild,"Mar 28, 2026",10,Uno de los mejores videojuegos que he jugado en mi vida. No hay palabras suficientes para describir todo lo que he podido vivir y sentir. Un imprescindible.
the-legend-of-zelda-breath-of-the-wild,"Mar 27, 2026",10,"Absolute masterpiece! The first game I played on switch! Open world, many things to explore and of course the following saying applies perfectly onto this game: Life is about the journey, not the destination. You're in a vast unknown world, you can go everywhere your eyes can see. Wherever you go there will be something to obtain, from completing a quest, or just getting a korok seed. The artwork is beautiful, the music is relaxing. It's not about rushing to complete this game. It's about exploring, picking a direction and just heading that way and whatever happens. I really wish i could forget this game and experience it once again from scratch. 10/10"
the-legend-of-zelda-breath-of-the-wild,"Mar 25, 2026",10,Este es sin duda alguna mi videojuego favorito con diferencia nunca me había encontrado con un juego tan hermoso y épico tal vez hable desde el amor que le tengo a esta saga pero no puedo dejar de decir lo mucho que amo este juego yo creo que nunca voy a encontrar un juego que me guste más que este
the-legend-of-zelda-breath-of-the-wild,"Mar 24, 2026",10,"One of the best games ever made. An incredibly beautiful world- so much to explore and find. 
This game truly encapsulates the sense of wonder of games of old.
Take your time with this game and enjoy every moment it has to offer- there is no wasted time when getting into this world."
